ano,Apelido,AtletaID,ClubeID,Posicao,Pontos
2018,Leandro Damião,68953,Internacional,ata,4.64
2018,Santos,69012,Atlético-PR,gol,5.06333333333333
2018,Eduardo Sasha,70360,Santos,ata,2.19090909090909
2018,Danilo Avelar,72142,Corinthians,lat,2.35263157894737
2018,Bruno Peres,73962,São Paulo,lat,4.36875
2018,René,73978,Paraná,zag,1.77894736842105
2018,Élber,74140,Bahia,mei,3.73214285714286
2018,Thiago Santos,78855,Palmeiras,mei,4.49090909090909
2018,Renatinho,80395,Botafogo,mei,1.98571428571429
2018,Léo Pereira,83528,Atlético-PR,zag,4.31333333333333
2018,Neilton,83772,Vitória,ata,3.775
2018,Leonardo,86973,Grêmio,lat,5.65384615384615
2018,Thaciano,87470,Grêmio,mei,2.03125
2018,Sornoza,87877,Fluminense,mei,1.975
2018,Rodrigo Andrade,89646,Vitória,mei,0.622727272727273
2018,Marlos,89827,Flamengo,ata,2.36111111111111
2018,Christian,91928,América-MG,mei,3.68
2018,Raphael Veiga,94509,Atlético-PR,mei,3.86153846153846
2018,Renan Lodi,96591,Atlético-PR,lat,4.72857142857143
2018,Erick,97810,Vitória,ata,4.69444444444444
2018,Jean Lucas,98517,Flamengo,mei,-0.108333333333333
2018,Robinho,99574,América-MG,ata,1.20588235294118
2018,Matheus Henrique,100742,Grêmio,mei,2.74
2018,Araos,102352,Corinthians,mei,1.28571428571429
2018,Michel Bastos,37607,Sport,mei,2.95652173913043
2018,Fábio,37656,Cruzeiro,gol,4.29310344827586
2018,Danilo,38067,Corinthians,mei,2.17272727272727
2018,Jefferson,38109,Botafogo,gol,2.06153846153846
2018,Thiago Neves,38277,Cruzeiro,mei,2.60869565217391
2018,Edílson,38523,Cruzeiro,lat,1.97058823529412
2018,Renato,38908,Santos,mei,1.51538461538462
2018,Willian,42116,Palmeiras,ata,5.175
2018,Egídio,42145,Cruzeiro,lat,4.65833333333333
2018,Bruno,42499,Bahia,lat,2.3
2018,Ralf,52190,Corinthians,mei,2.66842105263158
2018,Dedé,60819,Cruzeiro,zag,5.19
2018,D'Alessandro,62023,Internacional,mei,1.71363636363636
2018,Jean,62047,Palmeiras,lat,2.63333333333333
2018,Robinho,62104,Cruzeiro,mei,1.4
2018,Jucilei,63422,São Paulo,mei,3.16428571428571
2018,Bergson,68696,Atlético-PR,ata,3.10833333333333
2018,Dodô,68727,Santos,lat,5.48857142857143
2018,Emerson Sheik,68744,Corinthians,ata,1.27142857142857
2018,Júnior Dutra,68784,Fluminense,ata,1.18125
2018,Deivid,69018,Sport,mei,1.16
2018,Léo,69177,Fluminense,lat,2.9
2018,Nikão,69705,Atlético-PR,mei,3.50625
2018,Rhayner,70874,Vitória,ata,3.15714285714286
2018,Diogo Barbosa,70916,Palmeiras,lat,3.37142857142857
2018,Gustavo Gómez,71684,Palmeiras,zag,6.26923076923077
2018,Cuéllar,71709,Flamengo,mei,3.7
2018,Rodrigo Lindoso,72362,Botafogo,mei,4.3125
2018,Desábato,73936,Vasco,mei,2.08333333333333
2018,Alison,73974,Santos,mei,2.55
2018,Claudio Winck,74074,Sport,lat,3.11428571428571
2018,Derlis González,75372,Santos,ata,2.97333333333333
2018,William Pottker,77809,Internacional,ata,3.01379310344828
2018,Douglas Friedrich,78584,Bahia,gol,2.256
2018,Reinaldo,78850,São Paulo,lat,4.81
2018,Rodrigo Dourado,78865,Internacional,mei,3.10606060606061
2018,Tiago ,79042,Bahia,zag,3.905
2018,Fabiano,79887,Internacional,lat,2.86666666666667
2018,Brenner,80080,Botafogo,ata,1.89090909090909
2018,Yago Pikachu,80196,Vasco,lat,6.65151515151515
2018,Ariel Cabral,80363,Cruzeiro,mei,2.75263157894737
2018,Norberto ,80374,América-MG,lat,3.71
2018,Luan,80692,Palmeiras,zag,6.15
2018,Pedro Geromel,80853,Grêmio,zag,7.085
2018,Jair,81091,Sport,mei,4.74615384615385
2018,Carlos Sánchez,81677,Santos,mei,4.42142857142857
2018,Andrés Ríos,81684,Vasco,ata,2.87307692307692
2018,Matheus Galdezani,82634,Atlético-MG,mei,1.62380952380952
2018,Gabriel,83257,Santos,ata,5.9030303030303
2018,Erik,84848,Botafogo,ata,4.3952380952381
2018,Henrique,84893,Vasco,lat,2.15909090909091
2018,Jeferson,84917,Vitória,lat,2.92413793103448
2018,Alex Santana,85465,Paraná,mei,4.332
2018,Messias,87402,América-MG,zag,2.32
2018,Tréllez,87679,São Paulo,ata,1.795
2018,Arrascaeta,87863,Cruzeiro,mei,7.085
2018,Ayrton Lucas,88393,Fluminense,lat,5.36071428571429
2018,Leandro Carvalho,88669,Ceará,ata,4.8421052631579
2018,Leandro Vilela,88687,Paraná,mei,2.08965517241379
2018,Luiz Fernando ,90715,Botafogo,mei,2.353125
2018,Leonardo Valencia,91508,Botafogo,mei,4.38518518518519
2018,Aderllan,93296,Vitória,zag,2.43
2018,Gregore,95464,Bahia,mei,3.13235294117647
2018,Rafael Grampola,95803,Paraná,ata,1.33888888888889
2018,Iago,97868,Internacional,lat,4.53529411764706
2018,Jean Pyerre,98832,Grêmio,mei,3.39090909090909
2018,Thonny Anderson,101484,Grêmio,mei,2.725
2018,Rafael Moura,37655,América-MG,ata,2.34074074074074
2018,Edu Dracena,37657,Palmeiras,zag,2.04
2018,Cícero,37688,Grêmio,mei,2.84090909090909
2018,Léo Moura,37701,Grêmio,lat,6.06111111111111
2018,Anderson,38001,Bahia,gol,2.46666666666667
2018,Maicon,38196,Grêmio,mei,3.45
2018,Fábio Santos,38229,Atlético-MG,lat,3.43939393939394
2018,Wellington Paulista,38279,Chapecoense,ata,2.825
2018,Márcio Araújo,38311,Chapecoense,mei,2.31428571428571
2018,Jadson,38315,Corinthians,mei,2.128
2018,Leandro Castan,38505,Vasco,zag,2.65714285714286
2018,Eder Luis,38508,Ceará,ata,0.530769230769231
2018,Felipe Melo,38545,Palmeiras,mei,2.22413793103448
2018,Matheus Ferraz,38632,América-MG,zag,2.55757575757576
2018,Douglas,38738,Grêmio,mei,0.9
2018,Diego,38909,Flamengo,mei,4.02692307692308
2018,Ricardo Oliveira,38910,Atlético-MG,ata,5.275
2018,Nenê,38913,São Paulo,mei,3.84
2018,Amaral,42232,Chapecoense,mei,1.76086956521739
2018,Cássio,42234,Corinthians,gol,3.37777777777778
2018,Márcio Azevedo,42491,Atlético-PR,lat,1.6
2018,Fagner,42500,Corinthians,lat,3.835
2018,Rhodolfo,42501,Flamengo,zag,5.42727272727273
2018,Ernando,49651,Sport,zag,2.59032258064516
2018,Júlio César,49673,Fluminense,gol,3.66
2018,Everton,50301,São Paulo,mei,3.13461538461538
2018,Adilson,50307,Atlético-MG,mei,2.57272727272727
2018,Elicarlos,50313,Chapecoense,mei,3.16923076923077
2018,Hudson,50324,São Paulo,mei,3.79032258064516
2018,Kayke,50402,Fluminense,ata,0.418181818181818
2018,Eduardo,50645,Chapecoense,lat,3.70344827586207
2018,Henrique,50856,Corinthians,zag,2.82285714285714
2018,Éverton Ribeiro,51772,Flamengo,mei,4.11428571428571
2018,Victor,52950,Atlético-MG,gol,4.05128205128205
2018,Elias,54395,Atlético-MG,mei,3.30882352941177
2018,Marquinhos,60788,América-MG,ata,1.45
2018,Felipe Azevedo,60825,Ceará,ata,2.2
2018,Luan,60834,América-MG,ata,1.63846153846154
2018,Jael,60859,Grêmio,ata,2.85
2018,Gilberto,61188,Bahia,ata,5.31578947368421
2018,Camilo,62009,Internacional,mei,2.07692307692308
2018,Edimar,62024,São Paulo,lat,3.66666666666667
2018,Pará,62086,Flamengo,lat,3.41111111111111
2018,Vanderlei,62121,Santos,gol,3.70857142857143
2018,Wellington,62129,Atlético-PR,mei,0.875
2018,Werley,62974,Vasco,zag,2.99285714285714
2018,Willian Farias,63058,Vitória,mei,1.93333333333333
2018,Douglas,63128,Chapecoense,zag,3.12258064516129
2018,Moisés,63158,Palmeiras,mei,2.45384615384615
2018,Paulão,63172,América-MG,zag,1.075
2018,Carlinhos,63194,América-MG,lat,4.15185185185185
2018,Luan,63219,Atlético-MG,ata,4.33513513513514
2018,Edenílson,63289,Internacional,mei,2.834375
2018,Rodrigo Moledo,63354,Internacional,zag,5.776
2018,André,68690,Grêmio,ata,1.36086956521739
2018,Camacho,68770,Atlético-PR,mei,2.09473684210526
2018,Maxi López,68800,Vasco,ata,3.74210526315789
2018,Marcelo Lomba,68872,Internacional,gol,4.82916666666667
2018,Paulo Victor,68873,Grêmio,gol,3.505
2018,Digão,68886,Fluminense,zag,3.62916666666667
2018,Gum,68887,Fluminense,zag,2.98518518518519
2018,Rodrigo Pimpão,68901,Botafogo,ata,1.22068965517241
2018,Diego Souza,68911,São Paulo,mei,3.99354838709678
2018,Dudu,68920,Palmeiras,ata,6.53
2018,Leonardo Silva,68925,Atlético-MG,zag,4.584
2018,Kieza,68930,Botafogo,ata,3.98846153846154
2018,Manoel,69014,Cruzeiro,zag,2.42
2018,Marcelo Cirino,69022,Atlético-PR,ata,2.70666666666667
2018,Pablo,69138,Atlético-PR,ata,4.9
2018,Victor Ferraz,70046,Santos,lat,4.87333333333333
2018,Fellipe Bastos,70116,Sport,mei,3.66785714285714
2018,Wescley,70925,Ceará,mei,2.51818181818182
2018,Bruno Henrique,70944,Palmeiras,mei,4.69090909090909
2018,Vinícius,71162,Bahia,mei,1.86896551724138
2018,Lucho González,71479,Atlético-PR,mei,1.9
2018,Kelvin,71549,Vasco,ata,2.11176470588235
2018,Fernando Miguel,71571,Vasco,gol,3.16428571428571
2018,Weverton,71631,Palmeiras,gol,4.06086956521739
2018,Elton,71719,Bahia,mei,3.01785714285714
2018,Thiago Galhardo,71844,Vasco,mei,2.34545454545455
2018,Michel ,71920,Grêmio,mei,3.14
2018,Juninho,71937,Ceará,mei,4.03333333333333
2018,Bruno Cortez,72079,Grêmio,lat,5.22307692307692
2018,Éverson,72294,Ceará,gol,5.54117647058824
2018,Luiz Otávio,72359,Ceará,zag,4.39
2018,Hernane,72386,Sport,ata,4.12352941176471
2018,Samuel Xavier,73384,Ceará,lat,3.75833333333333
2018,Gabriel,73515,Sport,mei,2.90909090909091
2018,Rogério,73540,Sport,ata,3.24615384615385
2018,Bruno Alves,73620,São Paulo,zag,4.00357142857143
2018,Canteros,73918,Chapecoense,mei,2.06060606060606
2018,Rayan,73923,Paraná,zag,1.17368421052632
2018,Rodinei,73992,Flamengo,lat,5.19259259259259
2018,Edigar Junio,74271,Bahia,ata,3.97916666666667
2018,Copete,77959,Santos,ata,2.07142857142857
2018,César,78086,Flamengo,gol,5.6
2018,Gustavo Henrique,78248,Santos,zag,3.25769230769231
2018,Douglas Grolli,78407,Bahia,zag,2.34166666666667
2018,Uribe,78415,Flamengo,ata,4.49473684210526
2018,Vitinho,78435,Flamengo,ata,6.07272727272727
2018,Renê,78445,Flamengo,lat,6.87058823529412
2018,Willian Arão,78478,Flamengo,mei,2.89565217391304
2018,Jean Mota,78548,Santos,mei,2.93157894736842
2020,Fabrício Bruno,90768,Bragantino,zag,0.3
2018,Gabriel,78605,Corinthians,mei,3.944
2018,Ramiro,78715,Grêmio,mei,0.966666666666667
2018,Richard,78851,Paraná,gol,1.50869565217391
2018,Marcão Silva,78856,Sport,mei,1.98666666666667
2018,Leandro Pereira,78968,Chapecoense,ata,4.365625
2018,Luiz Felipe,79035,Santos,zag,2.18333333333333
2018,Víctor Cuesta,79113,Internacional,zag,5.98484848484848
2018,Fabiano,79244,Vitória,lat,3.85
2018,Sassá,79578,Cruzeiro,ata,1.24375
2018,Lucas Silva,79701,Cruzeiro,mei,2.47142857142857
2018,Antônio Carlos ,79702,Palmeiras,zag,2.73181818181818
2018,Jadson,80129,Fluminense,mei,2.0030303030303
2018,Marcos Junior,80188,Fluminense,ata,2.60769230769231
2018,Lucas Fonseca,80189,Bahia,zag,2.5125
2018,Luciano,80287,Fluminense,ata,3.77647058823529
2018,Ezequiel ,80318,Cruzeiro,lat,3.09333333333333
2018,Luiz Gustavo,80573,Vasco,zag,2.98076923076923
2018,Lucas Lima,80583,Palmeiras,mei,3.16060606060606
2018,Marlone,80944,Sport,mei,2.42666666666667
2018,Mayke,81150,Palmeiras,lat,5.9421052631579
2018,Cazares,81682,Atlético-MG,mei,4.63125
2018,Clayton,81770,Bahia,ata,0.9
2018,Rossi,81798,Internacional,ata,1.02592592592593
2018,Alisson,81845,Grêmio,mei,3.06363636363636
2018,João Ricardo,81881,América-MG,gol,3.08928571428572
2018,Osman,81898,Chapecoense,ata,1.12307692307692
2018,Juninho,82381,América-MG,mei,3.17941176470588
2018,Zé Rafael ,82455,Bahia,mei,6.646875
2018,Calyson,82630,Ceará,mei,2.0
2018,Patrick,83433,Internacional,mei,5.70571428571428
2018,Clayson,83817,Corinthians,ata,1.39090909090909
2018,Valdo,84509,Ceará,zag,3.52666666666667
2018,Lucas Romero,84558,Cruzeiro,mei,3.35652173913043
2018,Nico López,84709,Internacional,ata,6.146875
2018,Raul Prata,84855,Sport,lat,3.47619047619048
2018,Léo Ceará,85607,Vitória,ata,4.10588235294118
2018,Léo,85626,Bahia,lat,3.25806451612903
2018,Borja,86120,Palmeiras,ata,2.70625
2018,Wanderson,86143,Atlético-PR,zag,1.36666666666667
2018,Victor Luis,86410,Palmeiras,lat,4.60909090909091
2018,Jandrei,86508,Chapecoense,gol,1.52702702702703
2018,Richardson,86536,Ceará,mei,3.27777777777778
2018,Richard,86711,Fluminense,mei,4.5
2018,Everton,86757,Grêmio,ata,7.31111111111111
2018,Matheus Rossetto,86766,Atlético-PR,mei,1.37333333333333
2018,Raniel,86797,Cruzeiro,ata,2.54666666666667
2018,José Welison,86859,Atlético-MG,mei,2.54761904761905
2018,Willian Maranhão,87262,Vasco,mei,0.753846153846154
2018,Kannemann,87342,Grêmio,zag,7.64444444444445
2018,Gabriel,87393,Atlético-MG,zag,2.61904761904762
2018,Neto Moura,87742,Sport,mei,2.54375
2018,Yago,87747,Vitória,mei,3.01923076923077
2018,Gustavo Scarpa,87999,Palmeiras,mei,3.50833333333333
2018,Ángel Romero,88323,Corinthians,ata,4.24814814814815
2018,Aderlan,88423,América-MG,lat,3.51739130434783
2018,Iago Maidana,89226,Atlético-MG,zag,2.74782608695652
2018,Igor Rabello,89493,Botafogo,zag,3.48918918918919
2018,Dodi,89883,Fluminense,mei,2.02857142857143
2018,Andrigo,89930,Sport,mei,1.00588235294118
2018,Bruno Pacheco,90061,Chapecoense,lat,4.08620689655172
2018,David,90309,Cruzeiro,ata,1.14444444444444
2020,Matheus Jesus,95335,Bragantino,mei,1.07777777777778
2018,Lucas Fernandes,90899,Vitória,ata,4.20344827586207
2018,Jean,90933,São Paulo,gol,1.31
2018,Flávio,91102,Bahia,mei,1.43333333333333
2018,Everaldo ,91151,Fluminense,ata,3.64545454545455
2018,Jesiel,91156,Paraná,zag,1.83333333333333
2018,Arboleda,91573,São Paulo,zag,3.9
2018,Rony,91607,Atlético-PR,ata,4.28461538461539
2018,Igor,91639,Paraná,lat,1.54583333333333
2018,Adryelson,91664,Sport,zag,3.83
2018,Marlon,91706,Fluminense,lat,2.22727272727273
2018,Zé Ivaldo,91866,Atlético-PR,zag,2.37222222222222
2018,Arthur,92171,Ceará,ata,2.175
2018,Jonatan Álvez,92377,Internacional,ata,1.80588235294118
2018,Raul,92496,Vasco,mei,2.37333333333333
2018,Douglas,92497,Corinthians,mei,2.825
2018,Deyverson,92708,Palmeiras,ata,4.64090909090909
2018,Mateus Vital,93108,Corinthians,mei,2.31290322580645
2018,Andrey,93787,Vasco,mei,6.476
2018,Marcinho,93797,Botafogo,lat,3.290625
2018,Matheusinho,93886,América-MG,mei,2.45625
2018,Matheus Fernandes,94067,Botafogo,mei,4.315625
2018,Diego Pituca,94156,Santos,mei,2.50666666666667
2020,Robinho,97461,Bragantino,ata,1.56
2018,Lucas Paquetá,94930,Flamengo,mei,6.521875
2018,Juninho,94935,Paraná,lat,1.8
2018,Marcinho,95332,Atlético-PR,ata,3.0
2018,Araruna,95660,São Paulo,mei,2.04
2018,Gustavo Bochecha,95798,Botafogo,mei,2.41764705882353
2018,Léo Santos,95820,Corinthians,zag,2.1
2018,Emerson,96870,Atlético-MG,lat,3.47916666666667
2018,Arthur Gomes,96966,Santos,ata,0.918181818181818
2018,Wesley Dias,97154,Paraná,mei,1.3
2018,Zé Ricardo,97317,América-MG,mei,1.26666666666667
2018,Shaylon,97520,São Paulo,mei,2.06
2018,Maílson,98034,Sport,gol,6.47692307692308
2018,Bruno Guimarães,98352,Atlético-PR,mei,2.97586206896552
2018,Pedrinho,98706,Corinthians,mei,2.63235294117647
2018,Diego Torres,98794,Chapecoense,mei,1.41176470588235
2018,Ricardo,99881,Vasco,zag,1.86153846153846
2018,Chará,99891,Atlético-MG,ata,3.98695652173913
2018,Jhonny Lucas,99994,Paraná,mei,1.775
2018,Rodrygo,100651,Santos,ata,4.23939393939394
2018,Liziero,100761,São Paulo,lat,3.7
2018,Ademir,101314,América-MG,ata,3.23076923076923
2018,Bruno Silva,101422,Chapecoense,ata,2.03666666666667
2018,Léo Gomes,101585,Vitória,mei,0.766666666666667
2018,Felipe Jonatan,101708,Ceará,lat,4.90714285714286
2018,Marrony,101717,Vasco,mei,2.02
2018,Terans,102878,Atlético-MG,mei,1.8
2018,Mateus Gonçalves,103076,Sport,ata,2.67857142857143
2018,Lucas Ribeiro,103088,Vitória,zag,2.78125
2018,Ramires,103295,Bahia,mei,4.05333333333333
2019,Paulo André,37604,Atlético-PR,zag,0.725
2019,Evandro,37614,Santos,mei,2.93888888888889
2019,Betão,37646,Avaí,zag,1.91428571428571
2019,Rafael Moura,37655,Goiás,ata,3.33181818181818
2019,Fábio,37656,Cruzeiro,gol,3.44571428571429
2019,Edu Dracena,37657,Palmeiras,zag,3.7
2019,Jonathan,37662,Atlético-PR,lat,4.47142857142857
2019,Alecsandro,37673,CSA,ata,1.14
2019,Cícero,37688,Botafogo,mei,2.5625
2019,Henrique,37694,Cruzeiro,mei,3.29090909090909
2019,Léo Moura,37701,Grêmio,lat,2.56111111111111
2019,Marcelo Boeck,37788,Fortaleza,gol,4.075
2019,Edinho,37792,Ceará-SC,mei,-1.4
2019,Rafael Sobis,37798,Internacional,ata,2.98947368421053
2019,Anderson,38001,Bahia,gol,-1.0
2019,Fernando Prass,38140,Palmeiras,gol,4.5
2019,Rafinha,38144,Flamengo,lat,4.07894736842105
2019,Fred,38162,Cruzeiro,ata,1.55666666666667
2019,Maicon,38196,Grêmio,mei,2.9
2019,Fábio Santos,38229,Atlético-MG,lat,2.77241379310345
2019,Diego Tardelli,38231,Grêmio,ata,1.82758620689655
2019,Thiago Neves,38277,Cruzeiro,mei,4.35
2019,Wellington Paulista,38279,Fortaleza,ata,4.68709677419355
2019,Roger,38287,Ceará-SC,ata,2.75
2019,Márcio Araújo,38311,Chapecoense,mei,2.61428571428572
2019,Jadson,38315,Corinthians,mei,0.182352941176471
2019,Adriano,38336,Atlético-PR,lat,3.18
2019,Thiago Heleno,38394,Atlético-PR,zag,2.8375
2019,Rafinha,38421,Cruzeiro,mei,2.7
2019,Diego Cavalieri,38431,Botafogo,gol,5.52222222222222
2019,Carlinhos,38451,CSA,lat,4.10769230769231
2019,Leandro Castan,38505,Vasco,zag,3.38095238095238
2019,Diego Alves,38509,Flamengo,gol,4.62258064516129
2019,Marquinhos Silva,38515,Avaí,zag,2.18947368421053
2019,Edílson,38523,Cruzeiro,lat,2.26153846153846
2019,Felipe Melo,38545,Palmeiras,mei,2.6578947368421
2019,Nilton,38573,CSA,mei,1.68461538461538
2019,Matheus Ferraz,38632,Fluminense,zag,3.55714285714286
2019,Hernanes,38648,São Paulo,mei,3.352
2019,Douglas,38738,Avaí,mei,0.275
2019,Filipe Luís,38750,Flamengo,lat,4.88
2019,Diego,38909,Flamengo,mei,2.15
2019,Ricardo Oliveira,38910,Atlético-MG,ata,2.635
2019,Nenê,38913,Fluminense,mei,2.29615384615385
2019,Daniel Alves,38939,São Paulo,lat,5.21578947368421
2019,Vagner Love,38959,Corinthians,ata,2.00384615384615
2019,Renato,39572,Chapecoense,ata,2.29333333333333
2019,Willian,42116,Palmeiras,ata,2.24285714285714
2019,Egídio,42145,Cruzeiro,lat,3.384
2019,André Moritz,42208,Avaí,mei,-0.675
2019,Osvaldo,42222,Fortaleza,ata,3.56875
2019,Amaral,42232,Chapecoense,mei,0.664285714285714
2019,Cássio,42234,Corinthians,gol,3.3
2019,Madson,42467,CSA,mei,1.8
2019,Maurício Ramos,42477,Chapecoense,zag,2.31764705882353
2019,Márcio Azevedo,42491,Atlético-PR,lat,3.12692307692308
2019,Bruno,42499,Internacional,lat,2.35
2019,Fagner,42500,Corinthians,lat,4.99642857142857
2019,Rhodolfo,42501,Flamengo,zag,1.74444444444444
2019,Ernando,49651,Bahia,zag,4.6375
2019,Júlio César,49673,Grêmio,gol,4.3375
2019,Alexandre Pato,49675,São Paulo,ata,3.8
2019,Wilson,50284,Atlético-MG,gol,1.96666666666667
2019,Ramires,50293,Palmeiras,mei,1.38333333333333
